377	603	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
139	26	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
219	517	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
180	262	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
231	447	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
139	32	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
292	531	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
549	446	1,1,0,0,1,1,0,1,1,1,0,0,1,1,1	1
358	378	1,1,0,0,1,1,0,1,1,1,0,0,1,1,1	0
540	539	1,1,0,0,0,0,0,0,0,1,1,0,1,0,1	1
38	339	1,1,0,0,0,0,0,0,0,1,1,0,1,0,1	0
602	108	0,1,0,0,0,0,0,0,1,1,0,0,1,1,0	1
130	209	0,1,0,0,0,0,0,0,1,1,0,0,1,1,0	0
43	367	1,1,1,0,1,1,0,1,1,1,1,1,1,1,1	1
538	564	1,1,1,0,1,1,0,1,1,1,1,1,1,1,1	0
217	47	1,0,0,1,0,1,0,0,0,0,1,0,0,0,1	1
313	560	1,0,0,1,0,1,0,0,0,0,1,0,0,0,1	0
51	265	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
279	470	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
192	235	1,1,0,1,0,1,1,1,1,1,1,0,1,1,1	1
371	495	1,1,0,1,0,1,1,1,1,1,1,0,1,1,1	0
209	220	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
52	104	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
509	277	1,1,1,1,1,1,0,1,1,1,1,1,1,1,1	1
181	391	1,1,1,1,1,1,0,1,1,1,1,1,1,1,1	0
91	539	1,1,0,0,1,1,1,1,1,1,1,0,1,1,1	1
38	470	1,1,0,0,1,1,1,1,1,1,1,0,1,1,1	0
109	331	1,1,0,1,1,1,0,0,1,1,1,0,1,1,1	1
115	197	1,1,0,1,1,1,0,0,1,1,1,0,1,1,1	0
146	117	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
171	516	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
601	127	0,1,0,1,1,1,0,1,1,1,1,1,1,1,1	1
88	345	0,1,0,1,1,1,0,1,1,1,1,1,1,1,1	0
54	152	1,1,0,0,0,1,0,1,1,1,1,0,0,1,1	1
531	560	1,1,0,0,0,1,0,1,1,1,1,0,0,1,1	0
305	590	1,1,1,1,1,1,0,1,1,1,1,1,1,1,1	1
38	349	1,1,1,1,1,1,0,1,1,1,1,1,1,1,1	0
175	26	1,1,0,1,1,1,1,1,1,1,1,1,1,1,1	1
144	560	1,1,0,1,1,1,1,1,1,1,1,1,1,1,1	0
289	76	1,1,0,0,0,1,1,0,0,1,0,0,1,1,1	1
369	588	1,1,0,0,0,1,1,0,0,1,0,0,1,1,1	0
173	393	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
292	509	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
35	129	1,1,0,1,1,1,1,0,1,1,1,0,1,1,1	1
0	32	1,1,0,1,1,1,1,0,1,1,1,0,1,1,1	0
402	166	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
314	617	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
467	265	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
289	579	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
51	437	0,1,0,0,0,1,0,0,1,1,0,0,1,0,1	1
332	347	0,1,0,0,0,1,0,0,1,1,0,0,1,0,1	0
32	98	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
174	403	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
359	46	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
108	159	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
207	198	1,1,0,1,1,1,1,1,1,1,1,0,1,1,1	1
259	588	1,1,0,1,1,1,1,1,1,1,1,0,1,1,1	0
82	498	0,1,0,0,1,1,0,1,1,1,0,0,1,0,1	1
405	604	0,1,0,0,1,1,0,1,1,1,0,0,1,0,1	0
260	265	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
97	149	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
120	332	0,1,0,0,0,1,0,1,1,1,0,1,1,1,1	1
460	531	0,1,0,0,0,1,0,1,1,1,0,1,1,1,1	0
156	214	1,1,0,0,0,1,1,0,1,1,1,0,1,1,1	1
55	435	1,1,0,0,0,1,1,0,1,1,1,0,1,1,1	0
555	28	0,1,0,0,0,1,0,0,0,0,0,0,1,1,0	1
0	625	0,1,0,0,0,1,0,0,0,0,0,0,1,1,0	0
134	343	1,1,0,0,0,1,1,0,0,1,1,0,1,0,1	1
95	175	1,1,0,0,0,1,1,0,0,1,1,0,1,0,1	0
137	276	1,1,0,1,1,1,1,1,1,1,1,1,1,1,1	1
370	450	1,1,0,1,1,1,1,1,1,1,1,1,1,1,1	0
330	223	1,1,0,1,1,1,1,1,1,1,1,1,1,1,1	1
185	332	1,1,0,1,1,1,1,1,1,1,1,1,1,1,1	0
263	343	1,1,0,0,1,1,0,0,0,1,1,0,1,0,1	1
420	438	1,1,0,0,1,1,0,0,0,1,1,0,1,0,1	0
448	383	1,1,0,1,0,1,0,0,1,1,1,1,1,1,1	1
144	470	1,1,0,1,0,1,0,0,1,1,1,1,1,1,1	0
39	395	1,1,0,1,0,1,1,1,1,1,1,0,1,1,1	1
174	296	1,1,0,1,0,1,1,1,1,1,1,0,1,1,1	0
289	224	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
81	113	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
90	238	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
359	413	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
439	360	1,1,1,1,1,1,1,1,1,1,1,0,1,1,1	1
122	136	1,1,1,1,1,1,1,1,1,1,1,0,1,1,1	0
180	77	0,1,0,1,1,1,1,0,1,1,1,0,1,1,1	1
166	633	0,1,0,1,1,1,1,0,1,1,1,0,1,1,1	0
58	337	1,1,0,1,0,1,1,1,1,1,1,0,1,1,1	1
252	611	1,1,0,1,0,1,1,1,1,1,1,0,1,1,1	0
24	518	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
98	218	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
252	471	0,1,0,0,0,1,0,1,1,1,1,1,1,1,1	1
46	450	0,1,0,0,0,1,0,1,1,1,1,1,1,1,1	0
43	628	1,1,0,1,0,1,1,1,1,1,0,0,1,1,1	1
93	529	1,1,0,1,0,1,1,1,1,1,0,0,1,1,1	0
238	587	1,1,0,1,0,1,1,0,1,1,1,0,1,1,1	1
289	527	1,1,0,1,0,1,1,0,1,1,1,0,1,1,1	0
450	537	0,1,0,0,0,1,0,0,1,1,0,0,1,1,1	1
218	604	0,1,0,0,0,1,0,0,1,1,0,0,1,1,1	0
415	23	1,1,0,0,1,1,0,1,1,1,1,0,1,1,1	1
138	354	1,1,0,0,1,1,0,1,1,1,1,0,1,1,1	0
490	212	1,1,0,0,1,1,0,1,0,1,0,0,1,1,0	1
227	562	1,1,0,0,1,1,0,1,0,1,0,0,1,1,0	0
208	277	1,1,1,1,1,1,1,1,1,1,1,0,1,1,1	1
395	548	1,1,1,1,1,1,1,1,1,1,1,0,1,1,1	0
545	463	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
100	604	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
310	464	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
181	303	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
593	108	0,1,0,0,1,1,1,1,1,1,1,0,1,1,1	1
163	474	0,1,0,0,1,1,1,1,1,1,1,0,1,1,1	0
296	268	0,1,0,0,1,1,0,0,1,1,1,0,1,1,1	1
259	603	0,1,0,0,1,1,0,0,1,1,1,0,1,1,1	0
99	273	0,1,0,1,1,1,1,1,1,1,0,1,1,1,1	1
54	560	0,1,0,1,1,1,1,1,1,1,0,1,1,1,1	0
252	323	1,1,0,1,0,1,0,1,0,1,1,0,1,0,1	1
207	554	1,1,0,1,0,1,0,1,0,1,1,0,1,0,1	0
153	258	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
560	611	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
117	537	1,1,1,0,0,1,0,1,1,1,1,1,1,1,1	1
308	495	1,1,1,0,0,1,0,1,1,1,1,1,1,1,1	0
153	633	1,1,0,1,1,1,1,1,1,1,1,0,1,1,1	1
81	348	1,1,0,1,1,1,1,1,1,1,1,0,1,1,1	0
518	276	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
97	113	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
270	186	1,1,1,1,1,1,1,1,1,1,1,0,1,1,1	1
70	604	1,1,1,1,1,1,1,1,1,1,1,0,1,1,1	0
179	223	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
188	551	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
262	123	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
88	149	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
469	393	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
46	495	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
418	164	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
209	475	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
47	219	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
62	416	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
160	359	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
462	536	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
193	316	1,1,0,1,0,1,1,1,1,1,1,0,1,1,1	1
191	454	1,1,0,1,0,1,1,1,1,1,1,0,1,1,1	0
233	225	1,1,0,0,0,1,0,0,0,1,0,0,1,1,1	1
562	608	1,1,0,0,0,1,0,0,0,1,0,0,1,1,1	0
402	179	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
26	323	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
238	571	1,1,1,0,0,1,0,1,0,1,1,0,1,1,1	1
74	78	1,1,1,0,0,1,0,1,0,1,1,0,1,1,1	0
527	45	0,1,0,0,0,0,0,0,0,1,1,0,0,0,1	1
110	464	0,1,0,0,0,0,0,0,0,1,1,0,0,0,1	0
567	541	0,1,0,0,0,1,0,0,0,1,0,0,1,0,1	1
54	400	0,1,0,0,0,1,0,0,0,1,0,0,1,0,1	0
633	276	0,1,1,0,0,0,0,0,0,1,0,0,1,0,1	1
311	531	0,1,1,0,0,0,0,0,0,1,0,0,1,0,1	0
347	51	1,1,1,0,1,1,1,1,1,1,1,1,1,1,1	1
4	140	1,1,1,0,1,1,1,1,1,1,1,1,1,1,1	0
594	223	1,1,0,0,0,1,0,1,1,0,1,1,1,1,1	1
115	400	1,1,0,0,0,1,0,1,1,0,1,1,1,1,1	0
295	263	1,1,0,1,1,1,1,1,1,1,1,1,1,1,1	1
304	604	1,1,0,1,1,1,1,1,1,1,1,1,1,1,1	0
192	464	1,1,0,1,0,1,1,0,1,1,1,0,1,1,1	1
314	618	1,1,0,1,0,1,1,0,1,1,1,0,1,1,1	0
590	587	0,1,0,0,1,1,1,0,1,1,0,0,1,1,1	1
123	243	0,1,0,0,1,1,1,0,1,1,0,0,1,1,1	0
433	604	1,1,0,1,0,1,1,1,1,1,1,1,1,1,1	1
382	434	1,1,0,1,0,1,1,1,1,1,1,1,1,1,1	0
260	99	1,1,0,1,0,1,1,0,1,1,1,1,0,1,1	1
263	560	1,1,0,1,0,1,1,0,1,1,1,1,0,1,1	0
535	628	1,1,0,1,1,1,1,1,1,1,1,1,1,1,1	1
448	541	1,1,0,1,1,1,1,1,1,1,1,1,1,1,1	0
166	518	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
132	348	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
408	171	1,1,0,1,1,1,1,1,1,1,1,1,1,1,1	1
308	357	1,1,0,1,1,1,1,1,1,1,1,1,1,1,1	0
283	524	1,1,0,0,0,1,0,1,0,1,0,0,0,1,1	1
26	427	1,1,0,0,0,1,0,1,0,1,0,0,0,1,1	0
386	117	0,1,0,1,0,1,0,0,1,1,0,0,1,1,1	1
400	539	0,1,0,1,0,1,0,0,1,1,0,0,1,1,1	0
537	212	1,1,0,0,0,1,0,1,1,1,1,0,1,1,1	1
196	221	1,1,0,0,0,1,0,1,1,1,1,0,1,1,1	0
310	93	1,1,0,1,1,1,1,1,1,1,1,0,1,1,1	1
32	370	1,1,0,1,1,1,1,1,1,1,1,0,1,1,1	0
223	212	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
111	328	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
289	372	1,1,0,1,1,1,1,1,1,1,1,1,1,1,1	1
248	349	1,1,0,1,1,1,1,1,1,1,1,1,1,1,1	0
81	35	1,1,0,1,0,0,0,0,1,1,0,1,1,1,1	1
68	500	1,1,0,1,0,0,0,0,1,1,0,1,1,1,1	0
295	550	1,1,1,1,1,1,1,1,1,1,1,0,1,1,1	1
253	432	1,1,1,1,1,1,1,1,1,1,1,0,1,1,1	0
301	232	1,1,0,1,1,1,0,1,1,1,1,1,1,1,1	1
113	304	1,1,0,1,1,1,0,1,1,1,1,1,1,1,1	0
379	277	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
438	559	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
87	483	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
78	279	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
585	152	1,1,0,1,0,1,1,1,1,1,1,0,1,1,1	1
400	548	1,1,0,1,0,1,1,1,1,1,1,0,1,1,1	0
28	45	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	1
416	570	0,0,0,0,0,0,0,0,0,1,0,0,0,0,0	0
405	555	1,1,0,1,0,1,0,1,0,1,1,0,1,0,1	1
122	144	1,1,0,1,0,1,0,1,0,1,1,0,1,0,1	0
32	554	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
69	297	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
373	463	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
1	626	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
419	24	0,1,0,1,0,1,0,0,1,1,1,0,1,1,1	1
100	371	0,1,0,1,0,1,0,0,1,1,1,0,1,1,1	0
476	224	0,1,0,1,1,0,0,0,1,1,1,0,0,1,1	1
348	447	0,1,0,1,1,0,0,0,1,1,1,0,0,1,1	0
30	68	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
107	197	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
233	163	1,1,0,1,0,1,1,1,1,1,1,0,1,1,1	1
307	570	1,1,0,1,0,1,1,1,1,1,1,0,1,1,1	0
172	518	1,1,1,0,1,1,1,1,1,1,1,0,1,1,1	1
205	398	1,1,1,0,1,1,1,1,1,1,1,0,1,1,1	0
91	518	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
97	204	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
172	61	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
405	608	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
61	189	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
382	604	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
167	426	1,1,0,0,0,1,0,1,1,1,0,1,1,1,1	1
117	491	1,1,0,0,0,1,0,1,1,1,0,1,1,1,1	0
347	109	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
304	307	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
163	223	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
110	587	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
415	123	1,1,0,1,1,1,1,1,1,1,1,1,1,1,1	1
117	340	1,1,0,1,1,1,1,1,1,1,1,1,1,1,1	0
180	51	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
152	229	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
209	446	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
71	498	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
520	337	1,1,0,1,1,1,1,1,1,1,1,0,1,1,1	1
27	130	1,1,0,1,1,1,1,1,1,1,1,0,1,1,1	0
167	409	1,1,0,0,0,1,1,1,1,1,1,0,1,1,1	1
125	349	1,1,0,0,0,1,1,1,1,1,1,0,1,1,1	0
440	550	0,1,1,1,1,1,0,1,1,1,0,0,1,1,1	1
420	574	0,1,1,1,1,1,0,1,1,1,0,0,1,1,1	0
415	284	0,1,1,1,0,1,0,1,1,1,1,1,1,1,1	1
191	489	0,1,1,1,0,1,0,1,1,1,1,1,1,1,1	0
478	339	0,1,0,1,0,1,0,0,1,1,1,0,0,1,1	1
292	378	0,1,0,1,0,1,0,0,1,1,1,0,0,1,1	0
232	326	0,1,1,1,1,1,0,1,1,1,1,1,1,1,1	1
97	551	0,1,1,1,1,1,0,1,1,1,1,1,1,1,1	0
305	136	1,1,1,1,1,1,1,1,1,1,1,0,1,1,1	1
361	574	1,1,1,1,1,1,1,1,1,1,1,0,1,1,1	0
559	91	1,1,0,0,1,1,1,1,1,1,1,1,1,1,1	1
175	332	1,1,0,0,1,1,1,1,1,1,1,1,1,1,1	0
435	343	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
196	263	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
301	329	0,1,0,0,0,0,0,0,0,1,0,0,1,0,0	1
156	450	0,1,0,0,0,0,0,0,0,1,0,0,1,0,0	0
265	224	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
140	445	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
361	165	1,1,1,0,0,1,1,1,1,1,1,0,1,1,1	1
38	347	1,1,1,0,0,1,1,1,1,1,1,0,1,1,1	0
268	310	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
297	378	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
447	337	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
221	332	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
51	197	1,1,0,1,1,1,1,1,1,1,1,1,1,1,1	1
406	633	1,1,0,1,1,1,1,1,1,1,1,1,1,1,1	0
263	232	1,1,0,0,0,1,0,0,1,1,1,0,1,1,1	1
465	498	1,1,0,0,0,1,0,0,1,1,1,0,1,1,1	0
134	32	1,1,1,0,1,1,1,1,1,1,1,0,1,1,1	1
482	613	1,1,1,0,1,1,1,1,1,1,1,0,1,1,1	0
295	285	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
253	482	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
361	223	1,1,0,1,1,1,1,1,1,1,1,1,1,1,1	1
62	122	1,1,0,1,1,1,1,1,1,1,1,1,1,1,1	0
262	109	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
460	604	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
99	495	1,1,0,0,0,1,0,1,1,1,1,1,1,1,1	1
342	351	1,1,0,0,0,1,0,1,1,1,1,1,1,1,1	0
342	549	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
112	219	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
124	359	1,1,1,1,1,1,1,1,1,1,1,0,1,1,1	1
149	351	1,1,1,1,1,1,1,1,1,1,1,0,1,1,1	0
334	232	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
290	326	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
609	29	1,1,1,1,1,1,1,1,1,1,1,0,1,1,1	1
420	496	1,1,1,1,1,1,1,1,1,1,1,0,1,1,1	0
520	316	1,1,0,1,1,1,0,1,1,1,1,1,1,1,1	1
419	607	1,1,0,1,1,1,0,1,1,1,1,1,1,1,1	0
602	32	1,1,0,0,0,0,0,1,0,1,0,0,0,1,1	1
297	349	1,1,0,0,0,0,0,1,0,1,0,0,0,1,1	0
101	334	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
191	508	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
330	256	1,1,0,1,0,1,0,1,1,1,0,1,1,1,1	1
311	560	1,1,0,1,0,1,0,1,1,1,0,1,1,1,1	0
545	104	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
386	618	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
313	93	0,1,0,0,0,1,0,0,1,1,0,0,1,0,1	1
515	559	0,1,0,0,0,1,0,0,1,1,0,0,1,0,1	0
47	223	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
409	480	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
196	164	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
0	531	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
