495	519	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
540	455	1,1,0,1,0,1,0,0,1,1,1,1,1,1,1	1
442	538	1,1,0,1,0,1,0,0,1,1,1,1,1,1,1	0
272	337	1,1,0,0,0,1,1,0,0,1,1,0,1,1,1	1
107	160	1,1,0,0,0,1,1,0,0,1,1,0,1,1,1	0
569	493	1,1,0,1,0,1,1,0,1,1,1,0,1,1,1	1
290	596	1,1,0,1,0,1,1,0,1,1,1,0,1,1,1	0
417	313	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
323	496	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
529	628	1,1,0,0,0,1,0,0,0,1,0,0,1,0,1	1
133	433	1,1,0,0,0,1,0,0,0,1,0,0,1,0,1	0
98	586	0,1,0,0,0,1,1,1,1,1,0,0,1,1,1	1
40	208	0,1,0,0,0,1,1,1,1,1,0,0,1,1,1	0
386	354	0,1,0,0,0,1,1,1,1,1,1,0,1,1,1	1
571	579	0,1,0,0,0,1,1,1,1,1,1,0,1,1,1	0
101	493	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
458	594	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
180	517	0,1,1,1,1,1,1,0,1,1,1,0,1,1,1	1
202	524	0,1,1,1,1,1,1,0,1,1,1,0,1,1,1	0
615	277	1,1,0,0,0,0,0,1,0,0,0,0,1,1,1	1
529	577	1,1,0,0,0,0,0,1,0,0,0,0,1,1,1	0
134	35	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
435	579	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
232	109	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
290	637	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
387	288	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
185	488	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
549	326	1,1,0,1,0,1,0,1,1,1,1,0,1,1,1	1
195	593	1,1,0,1,0,1,0,1,1,1,1,0,1,1,1	0
199	277	1,1,0,1,1,1,1,1,1,1,1,1,1,1,1	1
203	634	1,1,0,1,1,1,1,1,1,1,1,1,1,1,1	0
484	35	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
134	595	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
198	154	0,1,1,0,0,1,1,1,1,1,1,1,1,1,1	1
58	595	0,1,1,0,0,1,1,1,1,1,1,1,1,1,1	0
478	633	0,1,0,0,0,0,1,0,1,1,1,0,1,1,1	1
412	593	0,1,0,0,0,0,1,0,1,1,1,0,1,1,1	0
424	419	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
177	379	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
252	372	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
99	557	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
326	276	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
357	513	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
233	613	0,1,0,0,1,0,0,0,1,1,1,0,1,1,1	1
251	361	0,1,0,0,1,0,0,0,1,1,1,0,1,1,1	0
482	198	1,1,0,0,0,1,1,0,1,1,1,0,0,1,1	1
342	548	1,1,0,0,0,1,1,0,1,1,1,0,0,1,1	0
120	209	1,1,0,1,1,1,1,1,1,1,1,1,1,1,1	1
175	475	1,1,0,1,1,1,1,1,1,1,1,1,1,1,1	0
424	284	1,1,0,0,0,1,0,0,1,1,1,0,1,0,1	1
116	427	1,1,0,0,0,1,0,0,1,1,1,0,1,0,1	0
32	559	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
26	392	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
121	149	1,1,0,0,1,1,1,1,0,1,1,0,1,1,1	1
222	549	1,1,0,0,1,1,1,1,0,1,1,0,1,1,1	0
281	313	1,1,0,1,0,1,0,0,1,1,0,0,1,1,1	1
212	468	1,1,0,1,0,1,0,0,1,1,0,0,1,1,1	0
554	631	0,1,0,0,1,1,0,1,1,1,1,0,1,1,1	1
291	332	0,1,0,0,1,1,0,1,1,1,1,0,1,1,1	0
92	373	1,1,0,0,0,1,1,1,0,1,0,0,1,1,1	1
152	467	1,1,0,0,0,1,1,1,0,1,0,0,1,1,1	0
192	348	1,1,0,1,0,1,1,0,0,1,1,0,1,1,1	1
54	105	1,1,0,1,0,1,1,0,0,1,1,0,1,1,1	0
637	208	1,0,0,0,0,0,0,0,0,0,0,0,1,0,1	1
308	561	1,0,0,0,0,0,0,0,0,0,0,0,1,0,1	0
125	297	1,1,0,1,0,1,0,0,1,1,0,0,1,1,1	1
76	194	1,1,0,1,0,1,0,0,1,1,0,0,1,1,1	0
435	220	1,1,0,1,1,1,1,1,1,1,1,0,1,1,1	1
263	367	1,1,0,1,1,1,1,1,1,1,1,0,1,1,1	0
545	36	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
146	573	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
166	453	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
84	563	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
609	454	0,1,0,0,0,1,0,0,1,1,1,0,1,1,1	1
117	177	0,1,0,0,0,1,0,0,1,1,1,0,1,1,1	0
91	248	1,1,0,0,0,1,0,0,1,1,0,0,1,1,1	1
8	173	1,1,0,0,0,1,0,0,1,1,0,0,1,1,1	0
153	426	1,1,0,1,1,1,1,1,1,1,1,0,1,1,1	1
238	617	1,1,0,1,1,1,1,1,1,1,1,0,1,1,1	0
35	45	1,1,0,1,0,1,0,1,1,1,1,1,1,1,1	1
113	113	1,1,0,1,0,1,0,1,1,1,1,1,1,1,1	0
272	505	1,1,0,0,1,1,0,1,1,1,1,0,1,1,1	1
314	589	1,1,0,0,1,1,0,1,1,1,1,0,1,1,1	0
53	167	1,1,1,0,0,0,1,0,1,1,1,0,1,0,1	1
16	408	1,1,1,0,0,0,1,0,1,1,1,0,1,0,1	0
194	545	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
214	416	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
419	97	1,1,0,0,0,1,0,0,0,1,1,0,1,0,1	1
282	490	1,1,0,0,0,1,0,0,0,1,1,0,1,0,1	0
342	111	1,1,0,1,1,1,0,1,1,1,1,1,1,1,1	1
76	230	1,1,0,1,1,1,0,1,1,1,1,1,1,1,1	0
224	592	0,0,0,0,1,1,0,1,1,1,1,0,1,1,1	1
89	108	0,0,0,0,1,1,0,1,1,1,1,0,1,1,1	0
87	99	1,1,0,0,0,1,0,1,1,1,0,0,1,1,1	1
158	534	1,1,0,0,0,1,0,1,1,1,0,0,1,1,1	0
351	208	1,1,0,0,0,0,0,0,1,0,1,0,1,1,1	1
292	424	1,1,0,0,0,0,0,0,1,0,1,0,1,1,1	0
139	18	1,1,0,1,0,1,1,1,1,1,1,0,1,1,1	1
557	613	1,1,0,1,0,1,1,1,1,1,1,0,1,1,1	0
205	598	1,1,0,1,1,1,1,1,1,1,1,0,1,1,1	1
135	486	1,1,0,1,1,1,1,1,1,1,1,0,1,1,1	0
297	598	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
563	607	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
193	113	1,1,0,1,1,1,0,1,1,1,1,1,1,1,1	1
134	222	1,1,0,1,1,1,0,1,1,1,1,1,1,1,1	0
424	233	1,1,0,1,1,1,1,1,1,1,1,1,1,1,1	1
21	195	1,1,0,1,1,1,1,1,1,1,1,1,1,1,1	0
439	545	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
277	308	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
233	77	1,1,0,1,0,1,1,1,1,1,1,0,1,1,1	1
218	570	1,1,0,1,0,1,1,1,1,1,1,0,1,1,1	0
342	124	0,1,0,0,0,0,0,0,1,1,1,1,0,1,1	1
172	192	0,1,0,0,0,0,0,0,1,1,1,1,0,1,1	0
567	199	1,1,1,0,1,1,1,1,1,1,1,0,1,1,1	1
70	273	1,1,1,0,1,1,1,1,1,1,1,0,1,1,1	0
433	330	1,1,0,0,0,1,0,1,1,1,1,1,1,1,1	1
71	279	1,1,0,0,0,1,0,1,1,1,1,1,1,1,1	0
163	480	1,1,0,1,0,1,1,1,1,0,1,0,1,1,1	1
3	133	1,1,0,1,0,1,1,1,1,0,1,0,1,1,1	0
163	79	1,1,0,0,0,1,0,0,0,0,0,0,1,1,0	1
503	635	1,1,0,0,0,1,0,0,0,0,0,0,1,1,0	0
106	46	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
402	582	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
439	46	1,1,1,0,0,1,0,0,1,1,1,0,1,1,1	1
178	609	1,1,1,0,0,1,0,0,1,1,1,0,1,1,1	0
208	410	1,1,0,0,0,1,0,1,1,1,0,0,1,1,1	1
122	136	1,1,0,0,0,1,0,1,1,1,0,0,1,1,1	0
144	98	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
509	554	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
153	480	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
232	336	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
451	232	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
339	374	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
256	205	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
264	555	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
445	524	1,1,0,0,1,1,0,1,1,1,1,0,1,1,1	1
78	609	1,1,0,0,1,1,0,1,1,1,1,0,1,1,1	0
345	232	0,1,0,0,0,1,0,0,1,1,1,1,1,1,1	1
160	365	0,1,0,0,0,1,0,0,1,1,1,1,1,1,1	0
262	18	1,1,0,1,1,1,1,1,1,1,1,1,1,1,1	1
525	560	1,1,0,1,1,1,1,1,1,1,1,1,1,1,1	0
136	333	1,1,0,1,1,1,1,1,1,1,1,1,1,1,1	1
450	635	1,1,0,1,1,1,1,1,1,1,1,1,1,1,1	0
327	220	1,1,0,1,1,1,0,1,1,1,1,0,1,1,1	1
153	416	1,1,0,1,1,1,0,1,1,1,1,0,1,1,1	0
357	199	1,1,1,0,0,1,1,0,1,1,1,1,1,1,1	1
327	448	1,1,1,0,0,1,1,0,1,1,1,1,1,1,1	0
201	224	1,1,0,0,1,1,1,1,1,1,1,0,1,1,1	1
321	505	1,1,0,0,1,1,1,1,1,1,1,0,1,1,1	0
357	104	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
357	367	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
191	92	1,1,0,1,1,1,1,1,1,1,1,0,1,1,1	1
84	455	1,1,0,1,1,1,1,1,1,1,1,0,1,1,1	0
104	605	1,1,0,0,0,1,1,0,1,1,0,1,1,0,1	1
110	617	1,1,0,0,0,1,1,0,1,1,0,1,1,0,1	0
295	395	1,1,0,0,1,1,1,1,1,1,0,0,1,1,1	1
46	480	1,1,0,0,1,1,1,1,1,1,0,0,1,1,1	0
101	127	1,1,0,1,1,1,1,1,1,1,1,1,1,1,1	1
391	536	1,1,0,1,1,1,1,1,1,1,1,1,1,1,1	0
379	549	0,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
32	210	0,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
295	447	1,1,0,0,0,1,1,1,1,1,1,1,1,1,1	1
348	382	1,1,0,0,0,1,1,1,1,1,1,1,1,1,1	0
76	73	1,1,0,0,0,1,1,1,1,1,0,0,1,1,1	1
389	589	1,1,0,0,0,1,1,1,1,1,0,0,1,1,1	0
347	295	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
304	490	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
295	509	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
137	457	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
464	104	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
395	422	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
365	265	1,1,0,1,1,1,0,0,1,1,0,0,1,1,0	1
361	626	1,1,0,1,1,1,0,0,1,1,0,0,1,1,0	0
139	26	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
81	569	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
180	262	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
273	507	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
139	32	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
426	562	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
549	446	1,1,0,0,1,1,0,1,1,1,0,0,1,1,1	1
112	339	1,1,0,0,1,1,0,1,1,1,0,0,1,1,1	0
410	598	1,1,1,0,1,1,1,1,1,1,1,1,1,1,1	1
1	517	1,1,1,0,1,1,1,1,1,1,1,1,1,1,1	0
357	18	1,1,1,1,1,1,1,1,1,1,1,0,1,1,1	1
339	536	1,1,1,1,1,1,1,1,1,1,1,0,1,1,1	0
112	359	1,1,0,0,0,1,1,1,1,1,1,0,1,1,1	1
296	338	1,1,0,0,0,1,1,1,1,1,1,0,1,1,1	0
540	539	1,1,0,0,0,0,0,0,0,1,1,0,1,0,1	1
264	531	1,1,0,0,0,0,0,0,0,1,1,0,1,0,1	0
252	106	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
305	435	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
602	108	0,1,0,0,0,0,0,0,1,1,0,0,1,1,0	1
169	326	0,1,0,0,0,0,0,0,1,1,0,0,1,1,0	0
194	136	1,1,1,1,1,1,0,0,1,1,1,1,1,1,1	1
345	450	1,1,1,1,1,1,0,0,1,1,1,1,1,1,1	0
527	123	1,1,0,0,0,1,0,0,1,1,0,0,0,0,1	1
204	601	1,1,0,0,0,1,0,0,1,1,0,0,0,0,1	0
54	170	1,1,0,0,0,1,0,0,1,1,0,0,1,1,1	1
435	551	1,1,0,0,0,1,0,0,1,1,0,0,1,1,1	0
384	360	1,1,1,1,1,1,1,1,1,1,1,0,1,1,1	1
282	564	1,1,1,1,1,1,1,1,1,1,1,0,1,1,1	0
43	367	1,1,1,0,1,1,0,1,1,1,1,1,1,1,1	1
46	64	1,1,1,0,1,1,0,1,1,1,1,1,1,1,1	0
310	594	1,0,0,0,0,1,0,0,0,0,0,0,1,1,0	1
105	262	1,0,0,0,0,1,0,0,0,0,0,0,1,1,0	0
32	220	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
125	619	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
635	208	1,1,0,0,0,1,0,0,0,1,1,0,1,1,1	1
134	615	1,1,0,0,0,1,0,0,0,1,1,0,1,1,1	0
304	43	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
299	565	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
139	592	0,1,0,1,1,1,0,1,1,1,0,0,1,1,1	1
259	421	0,1,0,1,1,1,0,1,1,1,0,0,1,1,1	0
217	47	1,0,0,1,0,1,0,0,0,0,1,0,0,0,1	1
33	410	1,0,0,1,0,1,0,0,0,0,1,0,0,0,1	0
193	607	1,1,0,1,1,1,0,0,1,1,1,0,1,1,1	1
66	408	1,1,0,1,1,1,0,0,1,1,1,0,1,1,1	0
467	164	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
78	638	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
208	62	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
47	116	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
51	265	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
403	540	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
440	361	1,1,0,1,0,1,0,0,1,1,1,0,1,1,1	1
262	499	1,1,0,1,0,1,0,0,1,1,1,0,1,1,1	0
310	73	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
27	424	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
101	564	0,1,0,0,0,1,0,0,1,1,1,0,1,0,1	1
26	275	0,1,0,0,0,1,0,0,1,1,1,0,1,0,1	0
192	235	1,1,0,1,0,1,1,1,1,1,1,0,1,1,1	1
207	524	1,1,0,1,0,1,1,1,1,1,1,0,1,1,1	0
635	428	1,1,0,0,1,1,0,1,0,1,0,0,1,0,1	1
13	140	1,1,0,0,1,1,0,1,0,1,0,0,1,0,1	0
209	220	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
340	614	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
402	373	1,1,0,1,1,1,1,1,1,1,0,0,1,1,1	1
299	300	1,1,0,1,1,1,1,1,1,1,0,0,1,1,1	0
23	548	1,1,0,0,0,1,0,0,1,1,1,0,1,1,1	1
239	448	1,1,0,0,0,1,0,0,1,1,1,0,1,1,1	0
233	415	1,1,0,1,0,1,1,1,1,1,1,0,1,1,1	1
107	413	1,1,0,1,0,1,1,1,1,1,1,0,1,1,1	0
192	463	1,1,0,1,1,1,1,1,1,1,1,1,1,1,1	1
99	443	1,1,0,1,1,1,1,1,1,1,1,1,1,1,1	0
18	117	1,1,0,1,1,1,1,1,1,1,1,0,1,1,1	1
69	138	1,1,0,1,1,1,1,1,1,1,1,0,1,1,1	0
41	484	1,1,0,0,1,1,0,1,1,1,0,0,1,1,1	1
480	566	1,1,0,0,1,1,0,1,1,1,0,0,1,1,1	0
509	277	1,1,1,1,1,1,0,1,1,1,1,1,1,1,1	1
330	576	1,1,1,1,1,1,0,1,1,1,1,1,1,1,1	0
62	98	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
164	580	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
91	539	1,1,0,0,1,1,1,1,1,1,1,0,1,1,1	1
148	631	1,1,0,0,1,1,1,1,1,1,1,0,1,1,1	0
285	55	1,1,0,1,0,1,0,0,1,1,1,0,1,0,1	1
146	184	1,1,0,1,0,1,0,0,1,1,1,0,1,0,1	0
109	14	0,1,0,0,0,1,0,1,1,1,1,0,1,1,1	1
1	458	0,1,0,0,0,1,0,1,1,1,1,0,1,1,1	0
564	323	1,1,0,1,1,1,1,1,1,1,1,0,1,1,1	1
100	560	1,1,0,1,1,1,1,1,1,1,1,0,1,1,1	0
190	520	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
40	137	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
460	493	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	1
275	417	1,1,1,1,1,1,1,1,1,1,1,1,1,1,1	0
109	331	1,1,0,1,1,1,0,0,1,1,1,0,1,1,1	1
290	465	1,1,0,1,1,1,0,0,1,1,1,0,1,1,1	0
